algorithm_name,env_n,size,best_solution,H,states,time
SA,3,15,"(8, 2, 13, 3, 6, 9, 12, 10, 4, 14, 1, 5, 7, 0, 11)",105,740,0.0863790512084961
SA,4,15,"(7, 0, 3, 1, 14, 8, 10, 4, 13, 11, 2, 6, 12, 9, 5)",105,1014,0.1111762523651123
SA,5,15,"(1, 8, 14, 7, 3, 13, 2, 10, 5, 11, 4, 0, 12, 6, 9)",105,984,0.11020636558532715
SA,6,15,"(10, 6, 13, 2, 5, 8, 14, 11, 0, 7, 4, 1, 12, 9, 3)",105,172,0.018174409866333008
SA,7,15,"(7, 9, 2, 5, 10, 14, 11, 8, 1, 4, 13, 0, 6, 3, 12)",105,172,0.017403364181518555
SA,8,15,"(2, 9, 5, 12, 14, 0, 6, 1, 13, 7, 3, 8, 11, 4, 10)",105,885,0.10430645942687988
SA,9,15,"(3, 10, 4, 7, 9, 13, 6, 1, 14, 0, 11, 8, 5, 2, 12)",105,444,0.05215954780578613
SA,10,15,"(9, 6, 4, 11, 7, 5, 13, 1, 14, 8, 3, 12, 0, 2, 10)",105,428,0.05192279815673828
SA,11,15,"(10, 2, 5, 1, 8, 14, 11, 4, 7, 0, 12, 3, 6, 13, 9)",105,337,0.041585445404052734
SA,12,15,"(5, 2, 8, 1, 11, 9, 14, 4, 10, 0, 13, 6, 12, 3, 7)",105,108,0.010086297988891602
SA,13,15,"(9, 4, 2, 10, 12, 1, 11, 0, 14, 6, 8, 3, 13, 7, 5)",105,156,0.015876054763793945
SA,14,15,"(12, 9, 5, 3, 1, 10, 7, 2, 14, 11, 8, 0, 4, 6, 13)",105,527,0.06252193450927734
SA,15,15,"(3, 7, 14, 8, 13, 1, 4, 11, 5, 0, 12, 10, 2, 6, 9)",105,1225,0.13399195671081543
SA,16,15,"(7, 11, 1, 6, 12, 3, 8, 13, 2, 10, 14, 0, 5, 9, 4)",105,253,0.029501676559448242
SA,17,15,"(5, 3, 14, 7, 13, 2, 12, 8, 0, 4, 1, 9, 11, 6, 10)",105,221,0.024310588836669922
SA,18,15,"(12, 10, 7, 11, 14, 3, 1, 13, 2, 8, 6, 4, 9, 0, 5)",105,1785,0.20690560340881348
SA,19,15,"(10, 6, 14, 3, 7, 13, 2, 8, 12, 0, 4, 1, 5, 11, 9)",105,342,0.03904008865356445
SA,20,15,"(7, 2, 10, 5, 13, 9, 3, 12, 8, 4, 0, 14, 6, 11, 1)",105,392,0.04859662055969238
SA,21,15,"(6, 14, 2, 11, 8, 0, 5, 12, 9, 1, 3, 13, 10, 7, 4)",105,790,0.09246397018432617
SA,22,15,"(13, 7, 9, 0, 2, 10, 1, 3, 12, 8, 11, 5, 14, 6, 4)",105,476,0.05908799171447754
SA,23,15,"(14, 8, 10, 13, 2, 5, 12, 1, 11, 4, 7, 0, 3, 9, 6)",105,935,0.10904645919799805
SA,24,15,"(8, 1, 9, 0, 2, 7, 12, 3, 13, 10, 14, 5, 11, 4, 6)",105,3361,0.3492701053619385
SA,25,15,"(7, 3, 6, 11, 13, 10, 0, 4, 8, 12, 2, 9, 1, 14, 5)",105,247,0.029961347579956055
SA,26,15,"(12, 5, 8, 0, 9, 4, 13, 1, 3, 11, 6, 14, 10, 2, 7)",105,2775,0.2939310073852539
SA,27,15,"(11, 5, 14, 12, 9, 13, 2, 7, 1, 3, 0, 8, 10, 4, 6)",105,1003,0.11786365509033203
SA,28,15,"(6, 2, 5, 8, 12, 4, 13, 11, 0, 3, 7, 9, 14, 1, 10)",105,427,0.054816484451293945
SA,29,15,"(5, 0, 11, 6, 4, 13, 1, 14, 9, 2, 12, 8, 3, 7, 10)",105,255,0.03058624267578125
GA,0,4,"(2, 0, 3, 1)",6,41,0.0021736621856689453
GA,1,4,"(2, 0, 3, 1)",6,41,0.00020051002502441406
GA,2,4,"(1, 3, 0, 2)",6,41,0.0002033710479736328
GA,3,4,"(2, 0, 3, 1)",6,41,0.00019311904907226562
GA,4,4,"(2, 0, 3, 1)",6,41,0.00019240379333496094
GA,5,4,"(1, 3, 0, 2)",6,41,0.00017571449279785156
GA,6,4,"(1, 3, 0, 2)",6,41,0.0001742839813232422
GA,7,4,"(1, 3, 0, 2)",6,41,0.00018739700317382812
GA,8,4,"(2, 0, 3, 1)",6,41,0.0002810955047607422
GA,9,4,"(2, 0, 3, 1)",6,41,0.0001633167266845703
GA,10,4,"(1, 3, 0, 2)",6,41,0.00018525123596191406
GA,11,4,"(1, 3, 0, 2)",6,41,0.00017452239990234375
GA,12,4,"(2, 0, 3, 1)",6,41,0.0002048015594482422
GA,13,4,"(2, 0, 3, 1)",6,41,0.00017833709716796875
GA,14,4,"(1, 3, 0, 2)",6,41,0.00020623207092285156
GA,15,4,"(2, 0, 3, 1)",6,41,0.0001926422119140625
GA,16,4,"(1, 3, 0, 2)",6,41,0.00018835067749023438
GA,17,4,"(2, 0, 3, 1)",6,41,0.0002040863037109375
GA,18,4,"(1, 3, 0, 2)",6,41,0.00021195411682128906
GA,19,4,"(1, 3, 0, 2)",6,41,0.00020956993103027344
GA,20,4,"(2, 0, 3, 1)",6,41,0.00016880035400390625
GA,21,4,"(1, 3, 0, 2)",6,41,0.00017142295837402344
GA,22,4,"(2, 0, 3, 1)",6,41,0.0002052783966064453
GA,23,4,"(1, 3, 0, 2)",6,41,0.0001659393310546875
GA,24,4,"(1, 3, 0, 2)",6,41,0.00017833709716796875
GA,25,4,"(2, 0, 3, 1)",6,41,0.0001895427703857422
GA,26,4,"(2, 0, 3, 1)",6,41,0.00019121170043945312
GA,27,4,"(2, 0, 3, 1)",6,41,0.0001628398895263672
GA,28,4,"(2, 0, 3, 1)",6,41,0.0002422332763671875
GA,29,4,"(1, 3, 0, 2)",6,41,0.000209808349609375
GA,0,8,"(1, 5, 0, 6, 3, 7, 2, 4)",28,81,0.006997585296630859
GA,1,8,"(3, 5, 0, 4, 1, 7, 2, 6)",28,81,0.0005934238433837891
GA,2,8,"(3, 6, 2, 7, 1, 4, 0, 5)",28,241,0.004323720932006836
GA,3,8,"(2, 4, 1, 7, 5, 3, 6, 0)",28,481,0.008584022521972656
GA,4,8,"(3, 6, 4, 2, 0, 5, 7, 1)",28,801,0.015703916549682617
GA,5,8,"(3, 1, 6, 2, 5, 7, 4, 0)",28,81,0.000492095947265625
GA,6,8,"(3, 1, 7, 4, 6, 0, 2, 5)",28,881,0.019058942794799805
GA,7,8,"(1, 4, 6, 0, 2, 7, 5, 3)",28,401,0.006559610366821289
GA,8,8,"(4, 2, 0, 5, 7, 1, 3, 6)",28,641,0.012265920639038086
GA,9,8,"(2, 5, 3, 0, 7, 4, 6, 1)",28,481,0.007366657257080078
GA,10,8,"(4, 6, 1, 5, 2, 0, 7, 3)",28,161,0.0019278526306152344
GA,11,8,"(5, 3, 1, 7, 4, 6, 0, 2)",28,1201,0.02572464942932129
GA,12,8,"(4, 0, 7, 3, 1, 6, 2, 5)",28,321,0.00868082046508789
GA,13,8,"(4, 7, 3, 0, 6, 1, 5, 2)",28,81,0.0006768703460693359
GA,14,8,"(5, 2, 0, 6, 4, 7, 1, 3)",28,561,0.011790752410888672
GA,15,8,"(5, 2, 6, 3, 0, 7, 1, 4)",28,721,0.01364278793334961
GA,16,8,"(7, 1, 4, 2, 0, 6, 3, 5)",28,721,0.01651930809020996
GA,17,8,"(4, 1, 5, 0, 6, 3, 7, 2)",28,241,0.0037577152252197266
GA,18,8,"(4, 7, 3, 0, 6, 1, 5, 2)",28,801,0.015356302261352539
GA,19,8,"(1, 7, 5, 0, 2, 4, 6, 3)",28,401,0.00833749771118164
GA,20,8,"(7, 2, 0, 5, 1, 4, 6, 3)",28,321,0.00493168830871582
GA,21,8,"(3, 5, 7, 2, 0, 6, 4, 1)",28,961,0.01863694190979004
GA,22,8,"(3, 6, 2, 7, 1, 4, 0, 5)",28,81,0.0007023811340332031
GA,23,8,"(5, 2, 4, 7, 0, 3, 1, 6)",28,801,0.01717400550842285
GA,24,8,"(4, 0, 7, 3, 1, 6, 2, 5)",28,721,0.012383222579956055
GA,25,8,"(3, 1, 4, 7, 5, 0, 2, 6)",28,81,0.0007503032684326172
GA,26,8,"(4, 6, 0, 3, 1, 7, 5, 2)",28,81,0.0005962848663330078
GA,27,8,"(6, 2, 7, 1, 4, 0, 5, 3)",28,561,0.009277105331420898
GA,28,8,"(2, 4, 6, 0, 3, 1, 7, 5)",28,161,0.0060312747955322266
GA,29,8,"(2, 5, 1, 4, 7, 0, 6, 3)",28,881,0.02118086814880371
GA,0,10,"(6, 2, 0, 7, 4, 8, 5, 9, 1, 3)",45,8201,0.2751882076263428
GA,1,10,"(9, 6, 1, 3, 8, 0, 7, 4, 2, 5)",45,14401,0.26555514335632324
GA,2,10,"(9, 4, 1, 7, 0, 3, 6, 8, 5, 2)",45,1001,0.022254467010498047
GA,3,10,"(7, 5, 2, 8, 1, 3, 9, 6, 4, 0)",45,8201,0.168776273727417
GA,4,10,"(3, 7, 0, 8, 1, 4, 6, 9, 2, 5)",45,11101,0.2206113338470459
GA,5,10,"(6, 4, 9, 0, 3, 5, 2, 8, 1, 7)",45,3101,0.0757913589477539
GA,6,10,"(1, 8, 6, 9, 3, 0, 4, 7, 5, 2)",45,1001,0.02183842658996582
GA,7,10,"(0, 6, 9, 5, 1, 8, 4, 2, 7, 3)",45,2301,0.05687522888183594
GA,8,10,"(3, 5, 2, 8, 1, 7, 4, 6, 9, 0)",45,3701,0.09560370445251465
GA,9,10,"(3, 8, 6, 2, 0, 5, 1, 4, 9, 7)",45,9301,0.17813706398010254
GA,10,10,"(3, 1, 8, 5, 2, 9, 7, 0, 4, 6)",45,4901,0.1024019718170166
GA,11,10,"(4, 1, 3, 9, 6, 8, 0, 2, 7, 5)",45,6001,0.1352062225341797
GA,12,10,"(5, 2, 8, 3, 7, 4, 1, 9, 0, 6)",45,2601,0.06022763252258301
GA,13,10,"(4, 8, 0, 9, 3, 6, 2, 7, 5, 1)",45,7601,0.1611161231994629
GA,14,10,"(5, 9, 1, 4, 7, 3, 0, 2, 8, 6)",45,301,0.005906105041503906
GA,15,10,"(5, 7, 0, 4, 8, 1, 3, 6, 2, 9)",45,1301,0.030919313430786133
GA,16,10,"(2, 9, 6, 4, 0, 8, 5, 7, 1, 3)",45,4201,0.0966188907623291
GA,17,10,"(8, 3, 5, 7, 1, 6, 0, 2, 4, 9)",45,6401,0.14399099349975586
GA,18,10,"(1, 8, 5, 7, 9, 0, 2, 4, 6, 3)",45,12501,0.2545900344848633
GA,19,10,"(9, 6, 1, 3, 8, 0, 7, 4, 2, 5)",45,3901,0.08238482475280762
GA,20,10,"(3, 7, 9, 2, 5, 1, 4, 0, 8, 6)",45,2201,0.05439472198486328
GA,21,10,"(9, 2, 8, 3, 0, 7, 5, 1, 6, 4)",45,501,0.012909412384033203
GA,22,10,"(6, 8, 2, 0, 9, 7, 4, 1, 3, 5)",45,2001,0.04595017433166504
GA,23,10,"(9, 5, 0, 4, 1, 8, 6, 3, 7, 2)",45,2401,0.05671048164367676
GA,24,10,"(1, 9, 6, 3, 0, 2, 8, 5, 7, 4)",45,5001,0.11513185501098633
GA,25,10,"(8, 3, 0, 4, 9, 1, 5, 7, 2, 6)",45,2101,0.049063682556152344
GA,26,10,"(1, 7, 4, 8, 0, 5, 9, 2, 6, 3)",45,9901,0.20995450019836426
GA,27,10,"(6, 4, 2, 0, 8, 3, 7, 9, 1, 5)",45,3101,0.07788300514221191
GA,28,10,"(1, 7, 4, 8, 0, 5, 9, 2, 6, 3)",45,16301,0.4262690544128418
GA,29,10,"(4, 8, 0, 9, 6, 2, 7, 1, 3, 5)",45,2901,0.07088422775268555
GA,0,12,"(4, 10, 3, 6, 11, 2, 0, 5, 8, 1, 9, 7)",66,40201,0.8307185173034668
GA,1,12,"(3, 9, 4, 10, 8, 2, 5, 1, 6, 0, 11, 7)",66,50161,0.9830207824707031
GA,2,12,"(0, 7, 4, 10, 5, 2, 9, 11, 3, 8, 6, 1)",66,18481,0.4555854797363281
GA,3,12,"(10, 5, 0, 8, 11, 4, 1, 7, 9, 3, 6, 2)",66,15481,0.413179874420166
GA,4,12,"(6, 4, 2, 0, 9, 3, 8, 11, 7, 10, 1, 5)",66,6121,0.13757634162902832
GA,5,12,"(3, 7, 9, 11, 5, 1, 4, 0, 8, 6, 2, 10)",66,1561,0.040129899978637695
GA,6,12,"(1, 6, 10, 2, 4, 8, 0, 11, 3, 5, 7, 9)",66,3481,0.09672951698303223
GA,7,12,"(1, 5, 7, 10, 4, 0, 9, 3, 6, 11, 2, 8)",66,481,0.011698722839355469
GA,8,12,"(2, 11, 8, 0, 7, 3, 1, 6, 9, 5, 10, 4)",66,32401,0.7700603008270264
GA,9,12,"(10, 7, 0, 2, 5, 8, 11, 9, 4, 6, 1, 3)",66,15961,0.36269068717956543
GA,10,12,"(4, 8, 0, 11, 1, 6, 2, 10, 7, 9, 3, 5)",66,6361,0.13711261749267578
GA,11,12,"(10, 7, 5, 11, 1, 4, 0, 8, 3, 9, 6, 2)",66,5041,0.1110527515411377
GA,12,12,"(7, 9, 4, 1, 8, 6, 11, 2, 0, 5, 3, 10)",66,2161,0.05405759811401367
GA,13,12,"(4, 1, 3, 5, 10, 8, 11, 0, 2, 6, 9, 7)",66,34921,0.7694544792175293
GA,14,12,"(11, 6, 1, 7, 4, 0, 3, 8, 10, 5, 2, 9)",66,31801,0.7425422668457031
GA,15,12,"(7, 2, 4, 1, 8, 11, 9, 3, 5, 0, 10, 6)",66,80641,1.8345005512237549
GA,16,12,"(4, 8, 11, 3, 6, 10, 1, 5, 0, 2, 9, 7)",66,2641,0.06705784797668457
GA,17,12,"(1, 6, 10, 5, 11, 4, 0, 3, 8, 2, 7, 9)",66,8041,0.18691420555114746
GA,18,12,"(9, 1, 6, 4, 7, 11, 0, 3, 10, 8, 5, 2)",66,11281,0.26706361770629883
GA,19,12,"(5, 3, 11, 9, 2, 4, 1, 10, 8, 6, 0, 7)",66,21121,0.4242074489593506
GA,20,12,"(8, 6, 0, 3, 1, 9, 5, 10, 2, 4, 11, 7)",66,29401,0.5869343280792236
GA,21,12,"(4, 6, 1, 10, 7, 0, 3, 9, 2, 5, 8, 11)",66,44161,0.9307632446289062
GA,22,12,"(4, 2, 10, 6, 9, 0, 5, 1, 8, 11, 7, 3)",66,10441,0.2204434871673584
GA,23,12,"(4, 9, 3, 0, 11, 8, 5, 1, 10, 7, 2, 6)",66,21961,0.4445219039916992
GA,24,12,"(4, 0, 8, 10, 1, 6, 2, 7, 11, 3, 5, 9)",66,60841,1.1942102909088135
GA,25,12,"(6, 1, 9, 11, 3, 8, 4, 2, 0, 10, 7, 5)",66,21961,0.4436988830566406
GA,26,12,"(7, 1, 4, 11, 0, 6, 9, 2, 5, 3, 8, 10)",66,36481,0.7241013050079346
GA,27,12,"(2, 8, 5, 3, 9, 0, 10, 4, 6, 1, 11, 7)",66,129001,2.974153518676758
GA,28,12,"(1, 8, 6, 9, 2, 10, 5, 0, 11, 4, 7, 3)",66,3241,0.09740471839904785
GA,29,12,"(5, 0, 8, 1, 4, 7, 9, 11, 3, 10, 6, 2)",66,6601,0.24099254608154297
GA,0,15,"(3, 10, 13, 2, 9, 7, 12, 0, 6, 1, 14, 5, 8, 4, 11)",105,229501,5.028595447540283
GA,1,15,"(9, 11, 1, 7, 2, 10, 8, 14, 0, 4, 13, 5, 12, 6, 3)",105,944401,23.584728956222534
GA,2,15,"(10, 13, 0, 3, 8, 14, 5, 2, 9, 12, 6, 4, 1, 7, 11)",105,1152151,26.378255367279053
GA,3,15,"(8, 11, 4, 0, 3, 6, 13, 7, 1, 12, 14, 5, 10, 2, 9)",105,22051,0.5000712871551514
GA,4,15,"(4, 10, 5, 14, 11, 7, 3, 12, 0, 9, 6, 2, 13, 1, 8)",105,514801,11.912520170211792
GA,5,15,"(9, 6, 8, 13, 11, 0, 2, 7, 12, 3, 1, 10, 5, 14, 4)",105,309451,7.382727146148682
GA,6,15,"(10, 3, 5, 9, 11, 4, 14, 1, 6, 13, 7, 0, 12, 8, 2)",105,326401,8.185669898986816
GA,7,15,"(1, 5, 9, 12, 3, 8, 2, 13, 10, 14, 4, 6, 0, 11, 7)",105,504301,12.73241901397705
GA,8,15,"(8, 1, 3, 13, 6, 10, 12, 5, 11, 4, 14, 0, 2, 9, 7)",105,587101,13.640956401824951
GA,9,15,"(11, 13, 3, 6, 9, 12, 2, 0, 7, 1, 10, 5, 14, 8, 4)",105,166501,3.6797494888305664
GA,10,15,"(7, 12, 14, 9, 1, 6, 4, 2, 11, 8, 10, 13, 3, 5, 0)",105,419551,9.26468014717102
GA,11,15,"(6, 8, 3, 12, 14, 9, 2, 0, 13, 1, 10, 5, 7, 4, 11)",105,348601,8.054405212402344
GA,12,15,"(0, 12, 4, 9, 13, 6, 14, 2, 11, 1, 8, 5, 3, 10, 7)",105,379501,9.43149471282959
GA,13,15,"(6, 13, 5, 8, 11, 14, 4, 1, 9, 0, 3, 7, 12, 10, 2)",105,102451,2.3209152221679688
GA,14,15,"(8, 5, 3, 10, 14, 2, 9, 13, 4, 0, 12, 6, 11, 1, 7)",105,136201,3.256350040435791
GA,15,15,"(6, 9, 2, 5, 7, 0, 13, 8, 12, 14, 4, 10, 1, 3, 11)",105,249301,5.922888994216919
GA,16,15,"(2, 7, 14, 11, 3, 12, 6, 8, 1, 4, 13, 0, 9, 5, 10)",105,451051,10.265702962875366
GA,17,15,"(8, 5, 9, 0, 14, 10, 4, 13, 11, 3, 6, 2, 12, 1, 7)",105,658801,15.57097840309143
GA,18,15,"(14, 11, 7, 4, 6, 0, 13, 1, 5, 2, 8, 10, 12, 9, 3)",105,285001,6.578821659088135
GA,19,15,"(5, 8, 4, 7, 13, 6, 14, 0, 11, 9, 2, 10, 3, 1, 12)",105,74701,1.6596055030822754
GA,20,15,"(13, 5, 8, 0, 14, 7, 9, 2, 6, 10, 1, 11, 4, 12, 3)",105,1289701,30.3187313079834
GA,21,15,"(10, 7, 3, 1, 12, 2, 8, 11, 4, 14, 9, 0, 5, 13, 6)",105,756901,17.352867126464844
GA,22,15,"(4, 12, 9, 3, 13, 7, 2, 8, 11, 14, 0, 5, 10, 1, 6)",105,781801,17.435692310333252
GA,23,15,"(7, 1, 10, 8, 0, 3, 9, 2, 5, 11, 14, 12, 4, 6, 13)",105,49051,1.101938009262085
GA,24,15,"(5, 12, 6, 9, 0, 4, 1, 14, 10, 2, 7, 3, 13, 11, 8)",105,2647501,59.4027783870697
GA,25,15,"(11, 4, 12, 9, 6, 10, 2, 14, 1, 13, 8, 5, 7, 0, 3)",105,105751,2.3933746814727783
GA,26,15,"(7, 3, 0, 13, 8, 10, 5, 2, 14, 9, 4, 12, 1, 6, 11)",105,600301,13.63278317451477
GA,27,15,"(2, 7, 10, 12, 1, 6, 0, 14, 8, 13, 9, 3, 5, 11, 4)",105,564601,12.895800590515137
GA,28,15,"(6, 9, 0, 4, 13, 10, 8, 1, 5, 12, 2, 7, 11, 3, 14)",105,462601,10.990676879882812
GA,29,15,"(10, 8, 3, 14, 2, 11, 6, 0, 5, 12, 1, 13, 7, 9, 4)",105,565201,13.882484912872314
LGA,0,4,"(2, 0, 3, 1)",6,41,0.002319812774658203
LGA,1,4,"(2, 0, 3, 1)",6,41,0.00020241737365722656
LGA,2,4,"(2, 0, 3, 1)",6,41,0.0002124309539794922
LGA,3,4,"(2, 0, 3, 1)",6,41,0.0002257823944091797
LGA,4,4,"(2, 0, 3, 1)",6,41,0.00020241737365722656
LGA,5,4,"(2, 0, 3, 1)",6,41,0.00017714500427246094
LGA,6,4,"(1, 3, 0, 2)",6,41,0.00019168853759765625
LGA,7,4,"(2, 0, 3, 1)",6,41,0.00018453598022460938
LGA,8,4,"(1, 3, 0, 2)",6,41,0.00026035308837890625
LGA,9,4,"(2, 0, 3, 1)",6,41,0.00015926361083984375
LGA,10,4,"(1, 3, 0, 2)",6,41,0.00017547607421875
LGA,11,4,"(1, 3, 0, 2)",6,41,0.00018453598022460938
LGA,12,4,"(2, 0, 3, 1)",6,41,0.00019979476928710938
LGA,13,4,"(2, 0, 3, 1)",6,41,0.00017595291137695312
LGA,14,4,"(2, 0, 3, 1)",6,41,0.0001914501190185547
LGA,15,4,"(1, 3, 0, 2)",6,41,0.0001761913299560547
LGA,16,4,"(1, 3, 0, 2)",6,41,0.00019931793212890625
LGA,17,4,"(2, 0, 3, 1)",6,41,0.0002014636993408203
LGA,18,4,"(2, 0, 3, 1)",6,41,0.00019550323486328125
LGA,19,4,"(1, 3, 0, 2)",6,41,0.00020241737365722656
LGA,20,4,"(2, 0, 3, 1)",6,41,0.000179290771484375
LGA,21,4,"(1, 3, 0, 2)",6,41,0.000156402587890625
LGA,22,4,"(1, 3, 0, 2)",6,41,0.00020170211791992188
LGA,23,4,"(1, 3, 0, 2)",6,41,0.0001747608184814453
LGA,24,4,"(1, 3, 0, 2)",6,41,0.00017595291137695312
LGA,25,4,"(2, 0, 3, 1)",6,41,0.0001876354217529297
LGA,26,4,"(1, 3, 0, 2)",6,41,0.00017499923706054688
LGA,27,4,"(2, 0, 3, 1)",6,41,0.0001819133758544922
LGA,28,4,"(1, 3, 0, 2)",6,41,0.0002384185791015625
LGA,29,4,"(1, 3, 0, 2)",6,41,0.00023698806762695312
LGA,0,8,"(5, 2, 4, 7, 0, 3, 1, 6)",28,81,0.01400899887084961
LGA,1,8,"(3, 7, 4, 2, 0, 6, 1, 5)",28,6457,0.030977725982666016
LGA,2,8,"(6, 1, 5, 2, 0, 3, 7, 4)",28,6989,0.03480672836303711
LGA,3,8,"(6, 1, 3, 0, 7, 4, 2, 5)",28,6737,0.03211569786071777
LGA,4,8,"(0, 6, 4, 7, 1, 3, 5, 2)",28,6653,0.031065702438354492
LGA,5,8,"(2, 6, 1, 7, 5, 3, 0, 4)",28,6541,0.031990766525268555
LGA,6,8,"(2, 5, 1, 6, 4, 0, 7, 3)",28,6401,0.030439138412475586
LGA,7,8,"(3, 7, 4, 2, 0, 6, 1, 5)",28,6821,0.03279852867126465
LGA,8,8,"(2, 5, 7, 0, 3, 6, 4, 1)",28,6681,0.03303718566894531
LGA,9,8,"(3, 1, 6, 2, 5, 7, 4, 0)",28,6765,0.03173184394836426
LGA,10,8,"(3, 6, 0, 7, 4, 1, 5, 2)",28,6513,0.03176617622375488
LGA,11,8,"(4, 6, 1, 3, 7, 0, 2, 5)",28,6709,0.03200244903564453
LGA,12,8,"(3, 6, 4, 1, 5, 0, 2, 7)",28,6765,0.03332948684692383
LGA,13,8,"(5, 3, 0, 4, 7, 1, 6, 2)",28,6373,0.02996373176574707
LGA,14,8,"(3, 5, 7, 1, 6, 0, 2, 4)",28,6737,0.032115936279296875
LGA,15,8,"(7, 2, 0, 5, 1, 4, 6, 3)",28,81,0.0007739067077636719
LGA,16,8,"(4, 0, 7, 5, 2, 6, 1, 3)",28,6849,0.03253364562988281
LGA,17,8,"(5, 2, 0, 6, 4, 7, 1, 3)",28,6513,0.030817508697509766
LGA,18,8,"(5, 3, 0, 4, 7, 1, 6, 2)",28,6821,0.0326075553894043
LGA,19,8,"(5, 2, 0, 7, 4, 1, 3, 6)",28,6289,0.030261993408203125
LGA,20,8,"(3, 6, 2, 7, 1, 4, 0, 5)",28,6457,0.03131103515625
LGA,21,8,"(7, 1, 3, 0, 6, 4, 2, 5)",28,6597,0.03298497200012207
LGA,22,8,"(5, 7, 1, 3, 0, 6, 4, 2)",28,81,0.0007081031799316406
LGA,23,8,"(5, 0, 4, 1, 7, 2, 6, 3)",28,6345,0.02603888511657715
LGA,24,8,"(1, 3, 5, 7, 2, 0, 6, 4)",28,81,0.0007545948028564453
LGA,25,8,"(5, 0, 4, 1, 7, 2, 6, 3)",28,6681,0.03350377082824707
LGA,26,8,"(2, 7, 3, 6, 0, 5, 1, 4)",28,6905,0.033170461654663086
LGA,27,8,"(0, 6, 4, 7, 1, 3, 5, 2)",28,6681,0.031737565994262695
LGA,28,8,"(5, 3, 6, 0, 2, 4, 1, 7)",28,6513,0.038608551025390625
LGA,29,8,"(5, 2, 4, 7, 0, 3, 1, 6)",28,6597,0.030817031860351562
LGA,0,10,"(3, 1, 7, 9, 6, 2, 5, 8, 0, 4)",45,15871,0.07121849060058594
LGA,1,10,"(9, 6, 3, 0, 2, 5, 8, 1, 7, 4)",45,15376,0.07269644737243652
LGA,2,10,"(3, 5, 9, 4, 1, 7, 2, 6, 8, 0)",45,15106,0.07708477973937988
LGA,3,10,"(6, 8, 0, 4, 1, 5, 2, 9, 7, 3)",45,15421,0.07104372978210449
LGA,4,10,"(3, 5, 9, 4, 6, 0, 2, 7, 1, 8)",45,14701,0.0701131820678711
LGA,5,10,"(6, 8, 1, 4, 7, 0, 2, 9, 5, 3)",45,15151,0.06902432441711426
LGA,6,10,"(3, 1, 7, 5, 8, 0, 4, 6, 9, 2)",45,14476,0.07182192802429199
LGA,7,10,"(6, 2, 7, 5, 1, 9, 4, 0, 8, 3)",45,15511,0.09226226806640625
LGA,8,10,"(8, 3, 0, 4, 7, 9, 6, 2, 5, 1)",45,15286,0.07201480865478516
LGA,9,10,"(5, 7, 0, 3, 6, 9, 1, 8, 4, 2)",45,15376,0.07022261619567871
LGA,10,10,"(5, 2, 9, 7, 4, 1, 3, 0, 6, 8)",45,14611,0.07054638862609863
LGA,11,10,"(5, 9, 2, 4, 7, 1, 8, 6, 0, 3)",45,14341,0.06461739540100098
LGA,12,10,"(8, 3, 1, 7, 2, 0, 6, 4, 9, 5)",45,15826,0.07382082939147949
LGA,13,10,"(9, 6, 3, 0, 7, 1, 8, 5, 2, 4)",45,15691,0.07439875602722168
LGA,14,10,"(9, 3, 6, 0, 2, 8, 5, 7, 4, 1)",45,14566,0.0748445987701416
LGA,15,10,"(5, 7, 4, 1, 3, 9, 6, 8, 2, 0)",45,15691,0.07990670204162598
LGA,16,10,"(6, 4, 2, 0, 8, 3, 1, 9, 7, 5)",45,15151,0.06880640983581543
LGA,17,10,"(0, 3, 8, 6, 9, 2, 5, 1, 4, 7)",45,15151,0.0714876651763916
LGA,18,10,"(7, 4, 2, 0, 6, 9, 5, 8, 1, 3)",45,15106,0.08227396011352539
LGA,19,10,"(7, 0, 2, 9, 5, 8, 4, 1, 3, 6)",45,15466,0.06962060928344727
LGA,20,10,"(3, 1, 8, 4, 9, 7, 5, 2, 0, 6)",45,15826,0.07398104667663574
LGA,21,10,"(3, 6, 2, 9, 5, 0, 8, 4, 7, 1)",45,15466,0.07947397232055664
LGA,22,10,"(3, 1, 6, 9, 5, 0, 8, 4, 2, 7)",45,15106,0.0758814811706543
LGA,23,10,"(3, 7, 2, 4, 6, 9, 0, 5, 1, 8)",45,15466,0.07384347915649414
LGA,24,10,"(6, 4, 1, 7, 9, 2, 8, 5, 3, 0)",45,15421,0.06955099105834961
LGA,25,10,"(4, 0, 3, 8, 6, 1, 9, 2, 5, 7)",45,15106,0.07982754707336426
LGA,26,10,"(0, 4, 7, 9, 2, 6, 1, 3, 5, 8)",45,15691,0.0745694637298584
LGA,27,10,"(4, 7, 3, 6, 9, 2, 0, 5, 8, 1)",45,15241,0.07516050338745117
LGA,28,10,"(5, 3, 1, 7, 2, 6, 9, 0, 8, 4)",45,15511,0.09914851188659668
LGA,29,10,"(5, 7, 4, 1, 8, 6, 3, 0, 2, 9)",45,15781,0.07857489585876465
LGA,0,12,"(8, 6, 2, 9, 5, 0, 10, 4, 11, 1, 3, 7)",66,30193,0.13301920890808105
LGA,1,12,"(1, 4, 11, 5, 8, 10, 3, 0, 2, 7, 9, 6)",66,29665,0.14107155799865723
LGA,2,12,"(8, 3, 7, 2, 10, 6, 4, 0, 11, 9, 5, 1)",66,30061,0.15019512176513672
